time,temperature,voltage,current,chemistry,dataset
695.0,168.758,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
696.0,169.365,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
697.0,166.066,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
698.0,167.705,0.0007,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
699.0,168.129,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
700.0,164.62,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
701.0,162.68,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
702.0,162.778,0.001,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
703.0,162.475,0.0002,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
704.0,161.403,0.0001,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
705.0,158.343,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
706.0,156.924,0.0017,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
707.0,157.167,0.0019,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
708.0,155.263,0.0044,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
709.0,156.573,0.0036,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
710.0,153.172,0.0034,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
711.0,152.777,0.0027,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
712.0,152.2,0.0042,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
713.0,148.563,0.0031,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
714.0,148.808,0.0026,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
715.0,151.539,0.0036,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
716.0,148.973,0.0034,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
717.0,146.151,0.0019,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
718.0,146.784,0.0024,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
719.0,146.579,0.0022,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
720.0,143.484,0.0023,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
721.0,144.089,0.0009,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
722.0,142.917,0.0009,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
723.0,139.294,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
724.0,139.754,0.0014,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
725.0,141.555,0.0018,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
726.0,141.077,0.0018,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
727.0,138.662,0.0013,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
728.0,135.566,0.0006,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
729.0,132.36,0.0019,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
730.0,133.609,0.0011,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
731.0,131.928,0.0009,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
732.0,135.477,0.003,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
733.0,129.481,0.0027,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
734.0,129.569,0.0036,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
735.0,130.705,0.003,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
736.0,129.545,0.0025,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
737.0,131.025,0.0031,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
738.0,128.783,0.0004,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
739.0,126.859,0.0025,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
740.0,128.136,0.0006,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
741.0,124.871,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
742.0,127.108,0.0002,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
743.0,122.596,0.0003,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
744.0,119.05,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
745.0,122.235,0.0008,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
746.0,118.494,0.0005,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
747.0,122.153,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
748.0,120.22,0.0001,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
749.0,121.692,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
750.0,118.113,0.0009,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
751.0,115.637,0.0006,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
752.0,116.205,0.0005,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
753.0,117.429,0.001,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
754.0,114.307,0.0012,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
755.0,116.945,0.0004,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
756.0,114.212,0.0002,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
757.0,113.191,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
758.0,114.698,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
759.0,113.423,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
760.0,110.253,0.0012,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
761.0,111.996,0.0014,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
762.0,110.965,0.0011,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
763.0,109.135,0.0005,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
764.0,109.833,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
765.0,110.04,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
766.0,107.183,0.0008,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
767.0,106.533,0.0005,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
768.0,105.803,0.0014,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
769.0,104.21,0.0012,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
770.0,104.58,0.0021,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
771.0,103.781,0.0039,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
772.0,103.067,0.0037,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
773.0,102.421,0.0023,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
774.0,100.504,0.0018,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
775.0,103.149,0.0018,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
776.0,100.109,0.003,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
777.0,102.558,0.0043,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
778.0,98.353,0.0038,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
779.0,101.758,0.004,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
780.0,98.046,0.0047,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
781.0,99.373,0.0042,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
782.0,97.611,0.0051,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
783.0,94.965,0.0051,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
784.0,94.463,0.0041,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
785.0,94.723,0.0046,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
786.0,94.522,0.0039,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
787.0,94.525,0.0028,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
788.0,94.537,0.0039,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
789.0,93.226,0.0037,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
790.0,93.361,0.0017,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
791.0,93.066,0.0048,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
792.0,91.54,0.0047,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
793.0,92.308,0.0063,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
794.0,92.128,0.0042,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
795.0,90.987,0.0067,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
796.0,90.557,0.0056,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
797.0,89.531,0.0043,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
798.0,90.447,0.0033,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
799.0,88.202,0.0025,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
800.0,86.768,0.004,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
801.0,87.244,0.0034,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
802.0,84.877,0.0015,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
803.0,84.227,0.0017,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
804.0,87.087,0.0011,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
805.0,87.49,0.0004,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
806.0,84.298,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
807.0,85.665,0.0021,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
808.0,81.065,0.0018,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
809.0,85.137,0.0003,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
810.0,83.626,0.0015,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
811.0,82.433,0.0021,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
812.0,84.5,0.004,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
813.0,81.313,0.0035,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
814.0,79.576,0.0045,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
815.0,78.453,0.0042,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
816.0,80.222,0.0037,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
817.0,80.049,0.0063,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
818.0,79.012,0.0058,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
819.0,80.285,0.0061,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
0.0,26.008,4.1503,1.512,LCO,SNL_LCO_90SOC_a
1.0,23.799,4.1465,1.592,LCO,SNL_LCO_90SOC_a
2.0,25.362,4.1467,1.437,LCO,SNL_LCO_90SOC_a
3.0,25.165,4.1486,1.542,LCO,SNL_LCO_90SOC_a
4.0,25.628,4.1472,1.549,LCO,SNL_LCO_90SOC_a
5.0,26.072,4.1492,1.512,LCO,SNL_LCO_90SOC_a
6.0,25.737,4.1482,1.481,LCO,SNL_LCO_90SOC_a
7.0,24.764,4.152,1.529,LCO,SNL_LCO_90SOC_a
8.0,26.473,4.1472,1.46,LCO,SNL_LCO_90SOC_a
9.0,25.946,4.1496,1.542,LCO,SNL_LCO_90SOC_a
10.0,26.233,4.1507,1.513,LCO,SNL_LCO_90SOC_a
11.0,25.552,4.1457,1.517,LCO,SNL_LCO_90SOC_a
12.0,26.774,4.1444,1.547,LCO,SNL_LCO_90SOC_a
13.0,26.752,4.1473,1.394,LCO,SNL_LCO_90SOC_a
14.0,25.357,4.1461,1.533,LCO,SNL_LCO_90SOC_a
15.0,25.82,4.142,1.466,LCO,SNL_LCO_90SOC_a
16.0,25.994,4.1451,1.52,LCO,SNL_LCO_90SOC_a
17.0,25.19,4.1464,1.559,LCO,SNL_LCO_90SOC_a
18.0,26.222,4.1487,1.426,LCO,SNL_LCO_90SOC_a
19.0,24.858,4.1432,1.479,LCO,SNL_LCO_90SOC_a
20.0,25.911,4.1412,1.481,LCO,SNL_LCO_90SOC_a
21.0,26.001,4.1475,1.513,LCO,SNL_LCO_90SOC_a
22.0,26.874,4.1409,1.551,LCO,SNL_LCO_90SOC_a
23.0,26.609,4.1453,1.548,LCO,SNL_LCO_90SOC_a
24.0,26.169,4.14,1.509,LCO,SNL_LCO_90SOC_a
25.0,26.786,4.1416,1.512,LCO,SNL_LCO_90SOC_a
26.0,25.457,4.1409,1.412,LCO,SNL_LCO_90SOC_a
27.0,26.347,4.1399,1.516,LCO,SNL_LCO_90SOC_a
28.0,25.226,4.1396,1.432,LCO,SNL_LCO_90SOC_a
29.0,26.292,4.1451,1.505,LCO,SNL_LCO_90SOC_a
30.0,26.415,4.1423,1.634,LCO,SNL_LCO_90SOC_a
31.0,26.631,4.1406,1.426,LCO,SNL_LCO_90SOC_a
32.0,27.211,4.1381,1.438,LCO,SNL_LCO_90SOC_a
33.0,26.4,4.1383,1.49,LCO,SNL_LCO_90SOC_a
34.0,26.49,4.1429,1.483,LCO,SNL_LCO_90SOC_a
35.0,26.824,4.1413,1.445,LCO,SNL_LCO_90SOC_a
36.0,27.277,4.142,1.47,LCO,SNL_LCO_90SOC_a
37.0,26.893,4.1414,1.505,LCO,SNL_LCO_90SOC_a
38.0,26.847,4.142,1.419,LCO,SNL_LCO_90SOC_a
39.0,26.866,4.1374,1.427,LCO,SNL_LCO_90SOC_a
40.0,27.48,4.1386,1.516,LCO,SNL_LCO_90SOC_a
41.0,27.2,4.1377,1.533,LCO,SNL_LCO_90SOC_a
42.0,27.106,4.1379,1.519,LCO,SNL_LCO_90SOC_a
43.0,27.697,4.1397,1.452,LCO,SNL_LCO_90SOC_a
44.0,26.919,4.1383,1.496,LCO,SNL_LCO_90SOC_a
45.0,26.295,4.1378,1.493,LCO,SNL_LCO_90SOC_a
46.0,29.023,4.1391,1.464,LCO,SNL_LCO_90SOC_a
47.0,27.43,4.1362,1.55,LCO,SNL_LCO_90SOC_a
48.0,26.087,4.1339,1.502,LCO,SNL_LCO_90SOC_a
49.0,25.878,4.1342,1.512,LCO,SNL_LCO_90SOC_a
50.0,27.249,4.1337,1.517,LCO,SNL_LCO_90SOC_a
51.0,28.655,4.136,1.528,LCO,SNL_LCO_90SOC_a
52.0,27.448,4.1343,1.538,LCO,SNL_LCO_90SOC_a
53.0,27.006,4.1361,1.521,LCO,SNL_LCO_90SOC_a
54.0,26.826,4.1337,1.494,LCO,SNL_LCO_90SOC_a
55.0,26.259,4.1334,1.457,LCO,SNL_LCO_90SOC_a
56.0,28.004,4.1377,1.437,LCO,SNL_LCO_90SOC_a
57.0,28.75,4.1385,1.462,LCO,SNL_LCO_90SOC_a
58.0,27.898,4.1345,1.528,LCO,SNL_LCO_90SOC_a
59.0,27.907,4.131,1.48,LCO,SNL_LCO_90SOC_a
60.0,27.424,4.1306,1.479,LCO,SNL_LCO_90SOC_a
61.0,27.832,4.1278,1.573,LCO,SNL_LCO_90SOC_a
62.0,27.173,4.1296,1.479,LCO,SNL_LCO_90SOC_a
63.0,28.177,4.1332,1.462,LCO,SNL_LCO_90SOC_a
64.0,28.822,4.132,1.49,LCO,SNL_LCO_90SOC_a
65.0,28.89,4.1323,1.481,LCO,SNL_LCO_90SOC_a
66.0,29.058,4.1255,1.515,LCO,SNL_LCO_90SOC_a
67.0,28.002,4.1322,1.421,LCO,SNL_LCO_90SOC_a
68.0,27.249,4.1324,1.559,LCO,SNL_LCO_90SOC_a
69.0,27.513,4.1288,1.516,LCO,SNL_LCO_90SOC_a
70.0,27.269,4.1303,1.466,LCO,SNL_LCO_90SOC_a
71.0,29.146,4.1278,1.502,LCO,SNL_LCO_90SOC_a
72.0,28.435,4.1318,1.642,LCO,SNL_LCO_90SOC_a
73.0,27.834,4.1281,1.554,LCO,SNL_LCO_90SOC_a
74.0,28.371,4.1275,1.533,LCO,SNL_LCO_90SOC_a
75.0,28.645,4.1288,1.512,LCO,SNL_LCO_90SOC_a
76.0,28.331,4.1269,1.5,LCO,SNL_LCO_90SOC_a
77.0,27.478,4.1278,1.523,LCO,SNL_LCO_90SOC_a
78.0,29.627,4.1278,1.441,LCO,SNL_LCO_90SOC_a
79.0,28.084,4.1256,1.562,LCO,SNL_LCO_90SOC_a
80.0,28.346,4.1285,1.426,LCO,SNL_LCO_90SOC_a
81.0,28.084,4.1248,1.504,LCO,SNL_LCO_90SOC_a
82.0,29.346,4.1219,1.58,LCO,SNL_LCO_90SOC_a
83.0,29.327,4.1212,1.522,LCO,SNL_LCO_90SOC_a
84.0,29.145,4.1256,1.507,LCO,SNL_LCO_90SOC_a
85.0,28.824,4.1262,1.486,LCO,SNL_LCO_90SOC_a
86.0,28.675,4.1243,1.481,LCO,SNL_LCO_90SOC_a
87.0,30.379,4.1255,1.439,LCO,SNL_LCO_90SOC_a
88.0,28.797,4.1226,1.512,LCO,SNL_LCO_90SOC_a
89.0,29.171,4.1213,1.437,LCO,SNL_LCO_90SOC_a
90.0,29.938,4.1224,1.468,LCO,SNL_LCO_90SOC_a
91.0,29.524,4.1241,1.567,LCO,SNL_LCO_90SOC_a
92.0,29.314,4.1223,1.469,LCO,SNL_LCO_90SOC_a
93.0,29.024,4.1171,1.554,LCO,SNL_LCO_90SOC_a
94.0,29.469,4.1219,1.416,LCO,SNL_LCO_90SOC_a
95.0,29.968,4.1217,1.502,LCO,SNL_LCO_90SOC_a
96.0,30.381,4.12,1.507,LCO,SNL_LCO_90SOC_a
97.0,28.894,4.1237,1.48,LCO,SNL_LCO_90SOC_a
98.0,29.209,4.1204,1.475,LCO,SNL_LCO_90SOC_a
99.0,29.576,4.1192,1.533,LCO,SNL_LCO_90SOC_a
100.0,30.037,4.1193,1.523,LCO,SNL_LCO_90SOC_a
101.0,28.913,4.1199,1.509,LCO,SNL_LCO_90SOC_a
102.0,29.671,4.1198,1.463,LCO,SNL_LCO_90SOC_a
103.0,30.435,4.1202,1.512,LCO,SNL_LCO_90SOC_a
104.0,29.595,4.1167,1.53,LCO,SNL_LCO_90SOC_a
105.0,30.054,4.1169,1.495,LCO,SNL_LCO_90SOC_a
106.0,29.412,4.1149,1.459,LCO,SNL_LCO_90SOC_a
107.0,29.804,4.1162,1.555,LCO,SNL_LCO_90SOC_a
108.0,30.48,4.1203,1.52,LCO,SNL_LCO_90SOC_a
109.0,30.081,4.1194,1.591,LCO,SNL_LCO_90SOC_a
110.0,31.657,4.1219,1.635,LCO,SNL_LCO_90SOC_a
111.0,30.26,4.1153,1.513,LCO,SNL_LCO_90SOC_a
112.0,30.083,4.118,1.506,LCO,SNL_LCO_90SOC_a
113.0,29.786,4.1158,1.474,LCO,SNL_LCO_90SOC_a
114.0,29.643,4.1125,1.4,LCO,SNL_LCO_90SOC_a
115.0,30.07,4.1152,1.52,LCO,SNL_LCO_90SOC_a
116.0,30.952,4.1187,1.471,LCO,SNL_LCO_90SOC_a
117.0,29.553,4.1121,1.52,LCO,SNL_LCO_90SOC_a
118.0,30.476,4.1112,1.459,LCO,SNL_LCO_90SOC_a
119.0,29.952,4.1173,1.409,LCO,SNL_LCO_90SOC_a
120.0,30.586,4.1149,1.562,LCO,SNL_LCO_90SOC_a
121.0,31.245,4.1127,1.554,LCO,SNL_LCO_90SOC_a
122.0,30.653,4.1125,1.516,LCO,SNL_LCO_90SOC_a
123.0,31.569,4.1115,1.413,LCO,SNL_LCO_90SOC_a
124.0,30.024,4.116,1.551,LCO,SNL_LCO_90SOC_a
125.0,30.999,4.1115,1.517,LCO,SNL_LCO_90SOC_a
126.0,31.609,4.1152,1.44,LCO,SNL_LCO_90SOC_a
127.0,30.813,4.1123,1.539,LCO,SNL_LCO_90SOC_a
128.0,30.45,4.1093,1.522,LCO,SNL_LCO_90SOC_a
129.0,31.367,4.1075,1.502,LCO,SNL_LCO_90SOC_a
130.0,32.301,4.1132,1.529,LCO,SNL_LCO_90SOC_a
131.0,30.31,4.1116,1.616,LCO,SNL_LCO_90SOC_a
132.0,32.113,4.11,1.408,LCO,SNL_LCO_90SOC_a
133.0,30.175,4.1119,1.505,LCO,SNL_LCO_90SOC_a
134.0,31.2,4.1071,1.47,LCO,SNL_LCO_90SOC_a
135.0,31.953,4.1131,1.45,LCO,SNL_LCO_90SOC_a
136.0,31.112,4.1072,1.568,LCO,SNL_LCO_90SOC_a
137.0,32.607,4.1073,1.426,LCO,SNL_LCO_90SOC_a
138.0,31.992,4.1093,1.515,LCO,SNL_LCO_90SOC_a
139.0,32.134,4.1083,1.518,LCO,SNL_LCO_90SOC_a
140.0,32.207,4.1077,1.54,LCO,SNL_LCO_90SOC_a
141.0,32.188,4.1076,1.476,LCO,SNL_LCO_90SOC_a
142.0,31.498,4.105,1.413,LCO,SNL_LCO_90SOC_a
143.0,32.947,4.1089,1.519,LCO,SNL_LCO_90SOC_a
144.0,31.702,4.1096,1.518,LCO,SNL_LCO_90SOC_a
145.0,31.517,4.1102,1.502,LCO,SNL_LCO_90SOC_a
146.0,33.246,4.1034,1.474,LCO,SNL_LCO_90SOC_a
147.0,33.506,4.106,1.513,LCO,SNL_LCO_90SOC_a
148.0,31.287,4.1078,1.539,LCO,SNL_LCO_90SOC_a
149.0,32.086,4.1028,1.422,LCO,SNL_LCO_90SOC_a
150.0,33.008,4.1049,1.558,LCO,SNL_LCO_90SOC_a
151.0,33.323,4.104,1.555,LCO,SNL_LCO_90SOC_a
152.0,31.063,4.1031,1.573,LCO,SNL_LCO_90SOC_a
153.0,31.908,4.1056,1.519,LCO,SNL_LCO_90SOC_a
154.0,32.641,4.1024,1.497,LCO,SNL_LCO_90SOC_a
155.0,33.785,4.1028,1.481,LCO,SNL_LCO_90SOC_a
156.0,31.392,4.1062,1.524,LCO,SNL_LCO_90SOC_a
157.0,33.271,4.1027,1.469,LCO,SNL_LCO_90SOC_a
158.0,33.054,4.1017,1.445,LCO,SNL_LCO_90SOC_a
159.0,32.101,4.1039,1.52,LCO,SNL_LCO_90SOC_a
160.0,32.925,4.1011,1.498,LCO,SNL_LCO_90SOC_a
161.0,31.976,4.1022,1.498,LCO,SNL_LCO_90SOC_a
162.0,32.398,4.1013,1.493,LCO,SNL_LCO_90SOC_a
163.0,32.393,4.1008,1.55,LCO,SNL_LCO_90SOC_a
164.0,34.514,4.1029,1.486,LCO,SNL_LCO_90SOC_a
165.0,33.74,4.0965,1.628,LCO,SNL_LCO_90SOC_a
166.0,32.688,4.0974,1.512,LCO,SNL_LCO_90SOC_a
167.0,33.16,4.1017,1.557,LCO,SNL_LCO_90SOC_a
168.0,33.344,4.0996,1.483,LCO,SNL_LCO_90SOC_a
169.0,32.748,4.1021,1.505,LCO,SNL_LCO_90SOC_a
170.0,34.402,4.0974,1.463,LCO,SNL_LCO_90SOC_a
171.0,33.166,4.098,1.468,LCO,SNL_LCO_90SOC_a
172.0,33.047,4.0931,1.653,LCO,SNL_LCO_90SOC_a
173.0,34.195,4.1006,1.406,LCO,SNL_LCO_90SOC_a
174.0,33.34,4.0952,1.521,LCO,SNL_LCO_90SOC_a
175.0,33.408,4.0955,1.418,LCO,SNL_LCO_90SOC_a
176.0,35.016,4.0982,1.501,LCO,SNL_LCO_90SOC_a
177.0,32.59,4.1,1.496,LCO,SNL_LCO_90SOC_a
178.0,33.342,4.0976,1.529,LCO,SNL_LCO_90SOC_a
179.0,33.695,4.0934,1.446,LCO,SNL_LCO_90SOC_a
180.0,33.567,4.0983,1.51,LCO,SNL_LCO_90SOC_a
181.0,33.593,4.0933,1.462,LCO,SNL_LCO_90SOC_a
182.0,33.123,4.0944,1.5,LCO,SNL_LCO_90SOC_a
183.0,33.869,4.0917,1.512,LCO,SNL_LCO_90SOC_a
184.0,34.389,4.094,1.511,LCO,SNL_LCO_90SOC_a
185.0,33.994,4.0942,1.552,LCO,SNL_LCO_90SOC_a
186.0,33.903,4.0962,1.553,LCO,SNL_LCO_90SOC_a
187.0,33.714,4.0911,1.453,LCO,SNL_LCO_90SOC_a
188.0,33.959,4.0919,1.495,LCO,SNL_LCO_90SOC_a
189.0,33.229,4.0912,1.573,LCO,SNL_LCO_90SOC_a
190.0,33.373,4.0957,1.537,LCO,SNL_LCO_90SOC_a
191.0,34.494,4.091,1.462,LCO,SNL_LCO_90SOC_a
192.0,33.498,4.0925,1.497,LCO,SNL_LCO_90SOC_a
193.0,35.893,4.0934,1.53,LCO,SNL_LCO_90SOC_a
194.0,34.792,4.0961,1.581,LCO,SNL_LCO_90SOC_a
195.0,33.77,4.091,1.521,LCO,SNL_LCO_90SOC_a
196.0,34.175,4.0886,1.43,LCO,SNL_LCO_90SOC_a
197.0,33.46,4.0905,1.448,LCO,SNL_LCO_90SOC_a
198.0,34.483,4.0886,1.567,LCO,SNL_LCO_90SOC_a
199.0,34.391,4.0888,1.49,LCO,SNL_LCO_90SOC_a
200.0,33.619,4.0916,1.494,LCO,SNL_LCO_90SOC_a
201.0,34.781,4.0926,1.522,LCO,SNL_LCO_90SOC_a
202.0,34.188,4.0883,1.51,LCO,SNL_LCO_90SOC_a
203.0,34.68,4.0874,1.601,LCO,SNL_LCO_90SOC_a
204.0,34.399,4.0895,1.493,LCO,SNL_LCO_90SOC_a
205.0,35.68,4.0924,1.462,LCO,SNL_LCO_90SOC_a
206.0,35.856,4.0897,1.415,LCO,SNL_LCO_90SOC_a
207.0,36.232,4.0898,1.465,LCO,SNL_LCO_90SOC_a
208.0,34.84,4.0875,1.517,LCO,SNL_LCO_90SOC_a
209.0,35.467,4.0859,1.51,LCO,SNL_LCO_90SOC_a
210.0,33.431,4.0904,1.511,LCO,SNL_LCO_90SOC_a
211.0,35.447,4.0896,1.485,LCO,SNL_LCO_90SOC_a
212.0,36.187,4.0839,1.38,LCO,SNL_LCO_90SOC_a
213.0,35.985,4.0865,1.429,LCO,SNL_LCO_90SOC_a
214.0,34.454,4.0852,1.428,LCO,SNL_LCO_90SOC_a
215.0,34.013,4.0866,1.473,LCO,SNL_LCO_90SOC_a
216.0,36.746,4.082,1.42,LCO,SNL_LCO_90SOC_a
217.0,35.024,4.084,1.561,LCO,SNL_LCO_90SOC_a
218.0,34.703,4.0854,1.556,LCO,SNL_LCO_90SOC_a
219.0,36.03,4.083,1.561,LCO,SNL_LCO_90SOC_a
220.0,35.191,4.0847,1.514,LCO,SNL_LCO_90SOC_a
221.0,35.632,4.0851,1.446,LCO,SNL_LCO_90SOC_a
222.0,35.439,4.0813,1.496,LCO,SNL_LCO_90SOC_a
223.0,36.033,4.0802,1.545,LCO,SNL_LCO_90SOC_a
224.0,35.249,4.0824,1.538,LCO,SNL_LCO_90SOC_a
225.0,36.295,4.0793,1.579,LCO,SNL_LCO_90SOC_a
226.0,35.614,4.0818,1.573,LCO,SNL_LCO_90SOC_a
227.0,35.471,4.0811,1.52,LCO,SNL_LCO_90SOC_a
228.0,36.05,4.0803,1.426,LCO,SNL_LCO_90SOC_a
229.0,36.334,4.0797,1.495,LCO,SNL_LCO_90SOC_a
230.0,36.127,4.0834,1.53,LCO,SNL_LCO_90SOC_a
231.0,36.625,4.0808,1.425,LCO,SNL_LCO_90SOC_a
232.0,37.04,4.0808,1.513,LCO,SNL_LCO_90SOC_a
233.0,36.539,4.0797,1.416,LCO,SNL_LCO_90SOC_a
234.0,36.287,4.079,1.523,LCO,SNL_LCO_90SOC_a
235.0,35.431,4.0806,1.541,LCO,SNL_LCO_90SOC_a
